Timestamp,X_m,Y_m
2026-03-31 15:29:23.174,-0.358,0.002
2026-03-31 15:29:23.285,-0.358,0.002
2026-03-31 15:29:23.413,-0.358,0.002
2026-03-31 15:29:23.544,-0.358,0.002
2026-03-31 15:29:23.652,-0.358,0.002
